date,temp,s
2021-11-19,13.4,62
2021-11-20,13.9,74
2021-11-21,15.8,84.6
2021-11-22,10.8,65.4
2021-11-23,10.2,53.9
2021-11-24,11.9,56.6
2021-11-25,13.6,60.9
2021-11-26,11.5,63.8
2021-11-27,10.6,60.6
2021-11-28,13.1,65.8
2021-11-29,13.9,70.1
2021-11-30,12.5,80.5
2021-12-01,8,63.8
2021-12-02,9.1,65
2021-12-03,11.2,56
2021-12-04,11.3,60.6
2021-12-05,9.7,62
2021-12-06,10.5,75.8
2021-12-07,11.5,65
2021-12-08,11.3,68.8
2021-12-09,12.6,80.1
2021-12-10,13.6,75.3
2021-12-11,12.3,70.4
2021-12-12,10.6,66
2021-12-13,6.6,62.8
2021-12-14,8.5,60.8
2021-12-15,11.3,74.9
2021-12-16,10.9,82.5
2021-12-17,5.9,73.1
2021-12-18,4,72.5
2021-12-19,8,56.8
2021-12-20,11.3,54.4
2021-12-21,12.4,65.1
2021-12-22,10,58.4
2021-12-23,9.9,56.4
2021-12-24,9.3,66.3
2021-12-25,2.5,68.4
2021-12-26,1,83.4
2021-12-27,4.1,71.8
2021-12-28,7.2,65.1
2021-12-29,9.3,63.3
2021-12-30,6.9,54.3
2021-12-31,4.9,62.9
2021-01-01,5.6,63.9
2021-01-02,5.6,64.4
2021-01-03,3.5,69.4
2021-01-04,6.4,60.9
2021-01-05,5.9,72
2021-01-06,3.8,68.9
2021-01-07,-1.3,83.4
2021-01-08,-0.9,86.4
2021-01-09,1,82.4
2021-01-10,3.8,72
2021-01-11,3.7,83.3
2021-01-12,4.9,72.9
2021-01-13,10.9,55.6
2021-01-14,12.4,65.5
2021-01-15,13.6,76.3
2021-01-16,4.8,70.5
2021-01-17,3.4,61.9
2021-01-18,7.1,56
2021-01-19,3.8,59.8
2021-01-20,8.9,71.5
2021-01-21,13.1,84.1
2021-01-22,12.2,98.9
2021-01-23,12.3,94.9
2021-01-24,11.1,70.5
2021-01-25,12.1,71.4
2021-01-26,10.2,89
2021-01-27,7.1,59.6
2021-01-28,6.5,68.6
2021-01-29,2.7,64.5
2021-01-30,7.8,65.1
2021-01-31,11.5,73.9
2021-02-01,11.1,92.1
2021-02-02,3.7,66.8
2021-02-03,6.3,59.9
2021-02-04,6.3,70.1
2021-02-05,7.4,67.9
2021-02-06,10.6,80.9
2021-02-07,11.2,76.3
2021-02-08,3.8,70.1
2021-02-09,4.7,69.9
2021-02-10,7.4,70.8
2021-02-11,10.1,72.9
2021-02-12,12.3,57.8
2021-02-13,13.6,70.4
2021-02-14,13.8,86.8
2021-02-15,7.1,83.1
2021-02-16,5.8,68.9
2021-02-17,1.1,75.9
2021-02-18,2.1,79
2021-02-19,8.3,72
2021-02-20,13.9,76.4
2021-02-21,15.2,83.4
2021-02-22,12.3,88
2021-02-23,6.8,65.9
2021-02-24,9.7,69.4
2021-02-25,10.7,81.5
2021-02-26,11.1,78.4
2021-02-27,11.7,63.4
2021-02-28,14.5,77.3
2021-03-01,13.7,97.6
2021-03-02,6.2,77.3
2021-03-03,8.7,70.9
2021-03-04,10.3,93.4
2021-03-05,11,88.4
2021-03-06,11.2,83.4
2021-03-07,9.9,76.9
2021-03-08,9.7,81.6
2021-03-09,10.1,71.6
2021-03-10,11,71.8
2021-03-11,13.8,83.1
2021-03-12,11.1,93.1
2021-03-13,10.9,84.5
2021-03-14,10.9,76.6
2021-03-15,14.2,80.6
2021-03-16,11.4,87.4
2021-03-17,11.3,75
2021-03-18,13.5,80
2021-03-19,14.5,85
2021-03-20,13.1,95.3
2021-03-21,8.6,69.8
2021-03-22,9.1,56.3
2021-03-23,11.9,62.3
2021-03-24,14.5,73.5
2021-03-25,13.7,85.4
2021-03-26,15.2,73.5
2021-03-27,16.3,92.3
2021-03-28,13.3,94.8
2021-03-29,13.6,75.8
2021-03-30,13.4,66.4
2021-03-31,16.2,56.6
2021-04-01,15.6,76.5
2021-04-02,18.6,77.3
2021-04-03,15.6,99.3
2021-04-04,10.8,96.8
2021-04-05,12.5,68.1
2021-04-06,13.1,67.3
2021-04-07,13.1,74.8
2021-04-08,12.6,69.4
2021-04-09,12.9,66.8
2021-04-10,14.2,66.1
2021-04-11,15.9,61.5
2021-04-12,15.3,96.5
2021-04-13,10.9,88.9
2021-04-14,9.7,66.5
2021-04-15,12.8,64.9
2021-04-16,14.9,77.6
2021-04-17,12.7,72.5
2021-04-18,12.3,58.6
2021-04-19,13.8,58.1
2021-04-20,14.6,54.4
2021-04-21,16.7,64.3
2021-04-22,19.8,63.8
2021-04-23,20.5,57
2021-04-24,18.7,76.5
2021-04-25,16.5,79.9
2021-04-26,16.7,68.6
2021-04-27,16.1,82.3
2021-04-28,16.4,91.6
2021-04-29,16.5,88.6
2021-04-30,16.3,79.5
2021-05-01,12.7,83.5
2021-05-02,13.1,77.5
2021-05-03,15.4,78.3
2021-05-04,17.6,95.9
2021-05-05,15,85.1
2021-05-06,17.1,66.1
2021-05-07,17,83
2021-05-08,16.4,81.4
2021-05-09,17.6,74.4
2021-05-10,19.9,92.8
2021-05-11,20.6,94.9
2021-05-12,19.2,88.3
2021-05-13,19.5,88.5
2021-05-14,20.4,93.5
2021-05-15,21.3,98.9
2021-05-16,19.5,100
2021-05-17,16,95
2021-05-18,17.5,82.6
2021-05-19,18.7,82.4
2021-05-20,17,98.3
2021-05-21,17.4,84.6
2021-05-22,17.6,91.5
2021-05-23,19.5,81.4
2021-05-24,18,90.9
2021-05-25,18,85.3
2021-05-26,17.8,76.5
2021-05-27,18.2,96.3
2021-05-28,18.3,94.6
2021-05-29,18.1,89
2021-05-30,19.9,73.5
2021-05-31,20.9,75
2021-06-01,22.2,80.6
2021-06-02,22.5,83.3
2021-06-03,20.7,99.5
2021-06-04,19.7,94.4
2021-06-05,20.4,98.5
2021-06-06,20.3,89.6
2021-06-07,21.2,93.8
2021-06-08,24.3,92
2021-06-09,25.3,90.1
2021-06-10,23.1,97.4
2021-06-11,21.5,100
2021-06-12,21.2,99.5
2021-06-13,19.3,99.5
2021-06-14,20.8,98.6
2021-06-15,22.5,99.1
2021-06-16,23,93
2021-06-17,22.4,94.6
2021-06-18,21.9,99.1
2021-06-19,21.6,98.9
2021-06-20,23.3,82.1
2021-06-21,23.4,85.6
2021-06-22,23.4,87.9
2021-06-23,23,97
2021-06-24,23.3,93.9
2021-06-25,23.4,90.8
2021-06-26,24.6,88.4
2021-06-27,23.8,98
2021-06-28,24.2,93.8
2021-06-29,23.5,95.5
2021-06-30,24,94.4
2021-07-01,24.7,96.8
2021-07-02,24.7,96.3
2021-07-03,25.1,100
2021-07-04,23.4,100
2021-07-05,25.6,100
2021-07-06,25.9,100
2021-07-07,26.1,100
2021-07-08,25.3,100
2021-07-09,25.4,99.9
2021-07-10,25.8,99
2021-07-11,26.4,98
2021-07-12,27.1,97.9
2021-07-13,27.3,97.9
2021-07-14,27.3,96.8
2021-07-15,27.7,91.1
2021-07-16,27.1,93.5
2021-07-17,26.2,92
2021-07-18,25.4,95.8
2021-07-19,27.3,83.3
2021-07-20,27.9,82.5
2021-07-21,27.7,78.5
2021-07-22,29,71.5
2021-07-23,27.7,80.8
2021-07-24,29.1,69.9
2021-07-25,27.5,79.3
2021-07-26,26.3,91.6
2021-07-27,27.8,80.4
2021-07-28,27.6,77.1
2021-07-29,26.9,84.5
2021-07-30,26.8,97.4
2021-07-31,27.3,98
2021-08-01,27.2,97.3
2021-08-02,27.6,95.1
2021-08-03,27.9,92.1
2021-08-04,28.9,82.3
2021-08-05,29,78.9
2021-08-06,28.4,88.1
2021-08-07,27.6,92.6
2021-08-08,27.1,94.1
2021-08-09,27.4,91.3
2021-08-10,27.5,88.1
2021-08-11,25.8,96.8
2021-08-12,25.8,97.3
2021-08-13,23.9,97.5
2021-08-14,23.3,96.3
2021-08-15,24.2,92.5
2021-08-16,25.3,90.3
2021-08-17,25.1,84.9
2021-08-18,25.6,88.4
2021-08-19,24.7,91.9
2021-08-20,26.4,89.8
2021-08-21,26,98
2021-08-22,25.1,98
2021-08-23,26.4,97.3
2021-08-24,26.6,98
2021-08-25,26.3,98
2021-08-26,26.4,96.8
2021-08-27,26.9,97.8
2021-08-28,26.8,97.9
2021-08-29,27,97.3
2021-08-30,27.3,94.9
2021-08-31,26.9,91.9
2021-09-01,26.9,96.9
2021-09-02,24.2,91.1
2021-09-03,24.7,94.4
2021-09-04,25.2,87
2021-09-05,24.4,87.1
2021-09-06,25.1,85.9
2021-09-07,25.2,93.3
2021-09-08,23.7,82.4
2021-09-09,24.1,85.9
2021-09-10,23,97.5
2021-09-11,25.1,89.5
2021-09-12,25.5,90.4
2021-09-13,24.1,96.1
2021-09-14,24.6,98
2021-09-15,23.7,91.5
2021-09-16,23,96.9
2021-09-17,23.5,97
2021-09-18,23.8,89.1
2021-09-19,24,81.9
2021-09-20,24.8,84.4
2021-09-21,24.2,92
2021-09-22,24.8,97
2021-09-23,23.3,79.5
2021-09-24,22.4,76.5
2021-09-25,23.6,80
2021-09-26,23.5,81
2021-09-27,23.8,78.8
2021-09-28,24.8,88.3
2021-09-29,25.5,95.1
2021-09-30,22.6,95.3
2021-10-01,22.6,90.9
2021-10-02,23.2,88.3
2021-10-03,24.3,81.1
2021-10-04,25.7,83.6
2021-10-05,25,86.4
2021-10-06,24.9,82.5
2021-10-07,23.7,79.5
2021-10-08,23.8,82.6
2021-10-09,24.4,88.8
2021-10-10,25.5,88.9
2021-10-11,21.2,94.4
2021-10-12,23.6,91.3
2021-10-13,23.6,93
2021-10-14,24.2,89
2021-10-15,22.8,80.4
2021-10-16,16.6,79
2021-10-17,12.6,60.3
2021-10-18,14.1,57.3
2021-10-19,16.6,63
2021-10-20,14.3,60.3
2021-10-21,15.1,62.3
2021-10-22,16,57.9
2021-10-23,15.5,56.9
2021-10-24,17.5,67.4
2021-10-25,16.5,69.6
2021-10-26,16.3,65.6
2021-10-27,17.5,65.8
2021-10-28,16.1,61.9
2021-10-29,18.2,64.5
2021-10-30,17,67.8
2021-10-31,17.6,70
2021-11-01,17.3,75.6
2021-11-02,15.6,61.8
2021-11-03,15.6,68
2021-11-04,16.5,73.9
2021-11-05,17.2,63.9
2021-11-06,18.8,66.8
2021-11-07,19,69.5
2021-11-08,13,81
2021-11-09,11.6,65.1
2021-11-10,11.6,75.6
2021-11-11,13,69.9
2021-11-12,12.7,61.8
2021-11-13,14.4,60.5
2021-11-14,16.1,57.9
2021-11-15,14.8,64.3
2021-11-16,13.8,66.5
2021-11-17,13.2,67.3
2021-11-18,14.4,61.5
2021-11-19,14.4,74.4
2021-11-20,15.1,81.4
2021-11-21,16.6,85.4
2021-11-22,10.7,67
2021-11-23,9.5,64.6
2021-11-24,12,62.4
2021-11-25,14.4,62.1
2021-11-26,11.8,66.8
2021-11-27,10.7,60.9
2021-11-28,12.6,65.9
2021-11-29,14.2,75.5
2021-11-30,12.6,86
2021-12-01,8.1,69.8
2021-12-02,9.2,68.3
2021-12-03,11.3,61.3
2021-12-04,10.7,66.6
2021-12-05,9.3,61.8
2021-12-06,11.6,73.8
2021-12-07,11.6,62.1
2021-12-08,11.8,62.4
2021-12-09,13.1,75.1
2021-12-10,13.3,78.6
2021-12-11,12,72.3
2021-12-12,10.4,67.6
2021-12-13,6.5,64.8
2021-12-14,8.8,62.4
2021-12-15,13.5,77
2021-12-16,11,86.4
2021-12-17,5.9,69.9
2021-12-18,4.5,70.3
2021-12-19,8.2,57.5
2021-12-20,12.1,55.1
2021-12-21,13.4,62.8
2021-12-22,10.9,57.6
2021-12-23,11.3,55.1
2021-12-24,9.9,66.9
2021-12-25,2.2,70.9
2021-12-26,1.7,74.5
2021-12-27,4.6,73.5
2021-12-28,8,62
2021-12-29,9.7,61.3
2021-12-30,6.7,60.5
2021-12-31,5,61.5
2021-01-01,3.6,63.9
2021-01-02,4.6,59.5
2021-01-03,3.3,57.8
2021-01-04,5.2,59.5
2021-01-05,4.2,63.3
2021-01-06,1.8,71
2021-01-07,-2.8,77
2021-01-08,-2.4,76.8
2021-01-09,-0.7,74.1
2021-01-10,1.5,69.9
2021-01-11,2.7,73.4
2021-01-12,3.3,65.1
2021-01-13,8.5,50.5
2021-01-14,9.8,64
2021-01-15,13.6,62.3
2021-01-16,4.4,59.9
2021-01-17,0.7,74.6
2021-01-18,5.5,51.4
2021-01-19,2.5,55
2021-01-20,9.8,61.1
2021-01-21,13.3,77.6
2021-01-22,12.6,87.4
2021-01-23,13.2,81.6
2021-01-24,11.5,62.1
2021-01-25,12.8,63.5
2021-01-26,10.2,82.8
2021-01-27,6.7,53
2021-01-28,5.7,55.9
2021-01-29,1.4,55.3
2021-01-30,5.9,54.8
2021-01-31,10.6,60
2021-02-01,11.4,77.6
2021-02-02,3,50.8
2021-02-03,4.1,48.5
2021-02-04,6,51.3
2021-02-05,7,59.8
2021-02-06,9,69.1
2021-02-07,10.2,54.8
2021-02-08,3.4,50.8
2021-02-09,3.8,53.8
2021-02-10,7.5,56.4
2021-02-11,9.5,60.5
2021-02-12,11.1,54.9
2021-02-13,12.6,57
2021-02-14,13.8,78.1
2021-02-15,7.1,63.3
2021-02-16,5.5,47.4
2021-02-17,0.5,51.9
2021-02-18,1.1,60.8
2021-02-19,7.5,55.1
2021-02-20,14.1,53.4
2021-02-21,15.9,55
2021-02-22,14.2,58.8
2021-02-23,7.4,42.5
2021-02-24,9.7,58.4
2021-02-25,12.1,67
2021-02-26,11.6,66.9
2021-02-27,11.5,59.4
2021-02-28,13.9,73
2021-03-01,14.2,84.9
2021-03-02,6.5,64.8
2021-03-03,9.1,56
2021-03-04,11.8,79.3
2021-03-05,12.8,67.4
2021-03-06,11.9,59.6
2021-03-07,9.6,64.4
2021-03-08,10.2,60.9
2021-03-09,10.1,54
2021-03-10,12,53.3
2021-03-11,14.2,70.8
2021-03-12,11.4,81.1
2021-03-13,11.4,61.4
2021-03-14,11.1,46.8
2021-03-15,13.6,59
2021-03-16,13.7,51.5
2021-03-17,11.6,50.8
2021-03-18,13.9,59.3
2021-03-19,14.1,64.9
2021-03-20,13.3,77.5
2021-03-21,8.5,46.6
2021-03-22,7.8,38.1
2021-03-23,11.2,38.9
2021-03-24,13.6,55.5
2021-03-25,14.1,48
2021-03-26,15.1,44.3
2021-03-27,16.4,78.3
2021-03-28,14.7,64.9
2021-03-29,13.9,51.6
2021-03-30,13.6,30
2021-03-31,15.1,51.4
2021-04-01,15.5,61.9
2021-04-02,16.4,72.6
2021-04-03,16.8,81.6
2021-04-04,12.1,75.1
2021-04-05,11.9,52
2021-04-06,14.1,36
2021-04-07,15.6,21.5
2021-04-08,14.5,18.9
2021-04-09,13.8,44.4
2021-04-10,14.3,43.9
2021-04-11,16.2,40.6
2021-04-12,16.1,76.1
2021-04-13,12.1,72
2021-04-14,10.3,52.8
2021-04-15,12.8,55.1
2021-04-16,15.5,68.6
2021-04-17,13.6,56.1
2021-04-18,12.4,43.9
2021-04-19,14.5,26.8
2021-04-20,15.3,35.5
2021-04-21,16.1,67
2021-04-22,18.5,83
2021-04-23,18.2,77.1
2021-04-24,16.9,85.3
2021-04-25,16.7,64.8
2021-04-26,16.1,55.4
2021-04-27,16.1,73.3
2021-04-28,17,73.1
2021-04-29,17.5,67.4
2021-04-30,16.8,55.6
2021-05-01,12.8,68.6
2021-05-02,12.9,59.5
2021-05-03,15.3,65.8
2021-05-04,18.3,86.5
2021-05-05,16.9,44.3
2021-05-06,16.8,48
2021-05-07,19.1,61.9
2021-05-08,17.4,63.1
2021-05-09,18.4,44.5
2021-05-10,19.4,75.6
2021-05-11,18.3,90.1
2021-05-12,17.6,88.9
2021-05-13,19.5,81.3
2021-05-14,19.7,93.5
2021-05-15,22.5,88.6
2021-05-16,21,96.3
2021-05-17,18.3,84
2021-05-18,17.6,72.3
2021-05-19,19.3,81.9
2021-05-20,18.2,94
2021-05-21,18.2,63.6
2021-05-22,18.9,71.3
2021-05-23,19.4,71.3
2021-05-24,19.9,65.4
2021-05-25,19.8,65.4
2021-05-26,17.8,77.1
2021-05-27,19.1,79.6
2021-05-28,19.5,76.5
2021-05-29,19.2,61.9
2021-05-30,18.8,71
2021-05-31,19.5,85.3
2021-06-01,20.8,87.4
2021-06-02,21.7,86.5
2021-06-03,21,96.9
2021-06-04,19.9,78.4
2021-06-05,20.9,87.1
2021-06-06,20.5,83.8
2021-06-07,21.4,92.4
2021-06-08,22.2,97.4
2021-06-09,22.5,97.1
2021-06-10,22.4,98.3
2021-06-11,21.6,100
2021-06-12,22.9,95.5
2021-06-13,21.4,95.5
2021-06-14,21.7,93.4
2021-06-15,22.1,99.9
2021-06-16,21.1,95.5
2021-06-17,21.2,95.6
2021-06-18,21.8,97.8
2021-06-19,22.9,79.6
2021-06-20,22.8,65
2021-06-21,23.5,67.1
2021-06-22,22.8,86.6
2021-06-23,22.4,89.5
2021-06-24,22.8,88.8
2021-06-25,23.4,86.6
2021-06-26,23.8,89.9
2021-06-27,24.6,89.1
2021-06-28,24.1,90
2021-06-29,23.9,88.1
2021-06-30,23.7,90.4
2021-07-01,24.2,92.6
2021-07-02,23.9,96.6
2021-07-03,25.2,99.5
2021-07-04,23.7,100
2021-07-05,25.7,100
2021-07-06,26.5,97.5
2021-07-07,26.3,99.9
2021-07-08,25.9,97.9
2021-07-09,25.8,93.3
2021-07-10,26.4,90.8
2021-07-11,27.3,95
2021-07-12,27.4,94.6
2021-07-13,27.3,97.3
2021-07-14,27.1,97.4
2021-07-15,27.4,94
2021-07-16,27.7,89.6
2021-07-17,26.6,88.4
2021-07-18,25.7,95.4
2021-07-19,27.8,91.5
2021-07-20,27.2,95.1
2021-07-21,27.4,94.8
2021-07-22,27.8,90.5
2021-07-23,27.7,88.9
2021-07-24,27.9,89.3
2021-07-25,27.6,85.5
2021-07-26,27.4,87.3
2021-07-27,27.7,87.9
2021-07-28,27.6,87.9
2021-07-29,26.9,89.4
2021-07-30,26.9,95
2021-07-31,27.8,97.1
2021-08-01,28.4,91.5
2021-08-02,28,95
2021-08-03,28.1,90.5
2021-08-04,28.7,89
2021-08-05,28.2,89.5
2021-08-06,28.3,88.3
2021-08-07,28.8,86.5
2021-08-08,26.4,94.1
2021-08-09,27.8,83.6
2021-08-10,27.4,84.6
2021-08-11,25.4,98.6
2021-08-12,25.1,97.8
2021-08-13,24.1,96
2021-08-14,23,99.6
2021-08-15,24.7,90.3
2021-08-16,25.1,92.1
2021-08-17,25.3,85.9
2021-08-18,24.7,87.6
2021-08-19,24.9,87.6
2021-08-20,26.5,91.3
2021-08-21,25.3,99.5
2021-08-22,25,100
2021-08-23,26.7,98.5
2021-08-24,27.1,98.4
2021-08-25,26.8,99.5
2021-08-26,26.2,90.5
2021-08-27,27.8,83.8
2021-08-28,27.5,82.9
2021-08-29,27.4,81.3
2021-08-30,27.3,78.5
2021-08-31,26.6,79.1
2021-09-01,27.5,78.3
2021-09-02,24.4,79.4
2021-09-03,23.9,83.4
2021-09-04,25.6,67.4
2021-09-05,25.1,65.9
2021-09-06,25.6,70.1
2021-09-07,25.9,80.4
2021-09-08,23.7,71.6
2021-09-09,24.2,74.1
2021-09-10,23.2,89.5
2021-09-11,24.6,84
2021-09-12,25.7,80.6
2021-09-13,24.6,86.1
2021-09-14,25.2,91.4
2021-09-15,24.3,78.4
2021-09-16,24.1,87.4
2021-09-17,24.1,85.8
2021-09-18,23.5,77.1
2021-09-19,24.4,68.9
2021-09-20,26.1,70.6
2021-09-21,23.5,84.6
2021-09-22,24.5,76.8
2021-09-23,22.9,66.4
2021-09-24,23,68.3
2021-09-25,24.6,68.9
2021-09-26,24.3,69.5
2021-09-27,23.8,74.4
2021-09-28,24.6,80.1
2021-09-29,25.7,82.8
2021-09-30,23.1,84.3
2021-10-01,22.7,76
2021-10-02,22.9,69.6
2021-10-03,24.5,73.9
2021-10-04,26.2,66.3
2021-10-05,24.5,74.8
2021-10-06,24.4,73.8
2021-10-07,24,64
2021-10-08,25.3,67.4
2021-10-09,25.1,79.9
2021-10-10,25.1,82.8
2021-10-11,22.5,82.6
2021-10-12,23.6,80.5
2021-10-13,23.4,80.6
2021-10-14,23.8,74.9
2021-10-15,22.5,70
2021-10-16,16,70.6
2021-10-17,11.5,49
2021-10-18,13.1,58
2021-10-19,15.3,57.6
2021-10-20,12.7,61.3
2021-10-21,14.1,59.6
2021-10-22,14.6,55.3
2021-10-23,15,59.4
2021-10-24,17.4,60.4
2021-10-25,16,64.1
2021-10-26,15.7,62.8
2021-10-27,16.2,65.1
2021-10-28,16.4,58.5
2021-10-29,19,59.4
2021-10-30,17.5,67.9
2021-10-31,16.4,67.9
2021-11-01,16.3,72.9
2021-11-02,14.1,63.1
2021-11-03,14,63.9
2021-11-04,15.4,65
2021-11-05,17.8,60.9
2021-11-06,19.6,58.9
2021-11-07,19.7,63.4
2021-11-08,14,66.4
2021-11-09,10.7,61.8
2021-11-10,9.7,74.5
2021-11-11,11.3,73.1
2021-11-12,10.4,69
2021-11-13,11.7,64.6
2021-11-14,13.3,59.3
2021-11-15,12.4,64.5
2021-11-16,12.8,61.8
2021-11-17,12.6,57
2021-11-18,12.2,63.6
2021-11-19,12.7,59.8
2021-11-20,14.3,71.3
2021-11-21,15.8,78.5
2021-11-22,9.9,59
2021-11-23,8.6,55.6
2021-11-24,9.5,56.6
2021-11-25,11.6,59
2021-11-26,10.3,59.6
2021-11-27,8.6,58.4
2021-11-28,12.6,60.8
2021-11-29,12.7,69.9
2021-11-30,12.6,76.8
2021-12-01,6.8,57.8
2021-12-02,7.3,65.9
2021-12-03,9.8,50.8
2021-12-04,8.3,64.4
2021-12-05,8.1,65.9
2021-12-06,10.7,74.6
2021-12-07,10.7,58.6
2021-12-08,11.4,62.4
2021-12-09,13.8,66.1
2021-12-10,12.2,72.1
2021-12-11,11.2,68.9
2021-12-12,9.5,61.4
2021-12-13,5.7,55.9
2021-12-14,6.7,63.1
2021-12-15,10.3,76.3
2021-12-16,10,83
2021-12-17,4.5,67.6
2021-12-18,2.8,65.3
2021-12-19,6.2,57.9
2021-12-20,9.4,54.6
2021-12-21,11.3,60.4
2021-12-22,10.1,53.8
2021-12-23,8.8,63.1
2021-12-24,9,69.5
2021-12-25,1.5,61
2021-12-26,-0.4,74.6
2021-12-27,2.3,74.1
2021-12-28,6.2,64
2021-12-29,8.6,59.1
2021-12-30,6.3,50.6
2021-12-31,3.9,57.3
2021-01-01,4.7,61.4
2021-01-02,6.5,63
2021-01-03,6.3,69.3
2021-01-04,6.5,61.5
2021-01-05,7.2,60.8
2021-01-06,3.6,62
2021-01-07,-1.9,76.1
2021-01-08,-1.7,76.8
2021-01-09,0,74.8
2021-01-10,2.4,69.5
2021-01-11,4.2,73.4
2021-01-12,4.3,66.9
2021-01-13,9.7,56.9
2021-01-14,11.3,69
2021-01-15,14.1,72.6
2021-01-16,7.6,68.9
2021-01-17,3,62.6
2021-01-18,6.4,54.1
2021-01-19,5.6,66
2021-01-20,9.8,71.1
2021-01-21,13.4,84.9
2021-01-22,13.3,98.1
2021-01-23,12.7,94.1
2021-01-24,11.4,72.4
2021-01-25,12.4,73.4
2021-01-26,12.4,89.4
2021-01-27,9.5,60.9
2021-01-28,6.5,60.9
2021-01-29,2.7,60.1
2021-01-30,6.9,64.9
2021-01-31,11.2,73.8
2021-02-01,12.1,92
2021-02-02,6.6,54.8
2021-02-03,5.7,60.9
2021-02-04,9,67.6
2021-02-05,8,78.4
2021-02-06,10.1,80.3
2021-02-07,11.4,69.9
2021-02-08,8.2,62.1
2021-02-09,7.7,74.9
2021-02-10,9.1,73.8
2021-02-11,10.9,68.6
2021-02-12,11.9,62
2021-02-13,14.2,57.5
2021-02-14,15.6,80.6
2021-02-15,9.7,65.6
2021-02-16,6.2,63.4
2021-02-17,0.7,64.3
2021-02-18,2,69.6
2021-02-19,7.2,74.3
2021-02-20,13.1,74.4
2021-02-21,15.7,73.4
2021-02-22,15.9,74.1
2021-02-23,11.9,51.1
2021-02-24,11.3,61
2021-02-25,11.6,79.1
2021-02-26,11.2,79.9
2021-02-27,11.2,71.3
2021-02-28,13.7,84.5
2021-03-01,14.9,96.1
2021-03-02,9.4,60.9
2021-03-03,9.4,63.6
2021-03-04,11.9,91.6
2021-03-05,13.4,86
2021-03-06,12.5,75.4
2021-03-07,9.6,78.4
2021-03-08,10.7,74.1
2021-03-09,11.6,72.6
2021-03-10,12.7,67
2021-03-11,14.3,82.1
2021-03-12,13.6,85.9
2021-03-13,11.8,80.1
2021-03-14,13,68.4
2021-03-15,14.6,78.8
2021-03-16,15.1,89
2021-03-17,13.7,70.8
2021-03-18,14,75.9
2021-03-19,14.4,84.5
2021-03-20,15.5,97.9
2021-03-21,10.7,69.4
2021-03-22,9,50.6
2021-03-23,11.2,57.5
2021-03-24,14,71.8
2021-03-25,14.8,73.1
2021-03-26,15.8,58.6
2021-03-27,16.7,91.1
2021-03-28,15.6,80.5
2021-03-29,15.5,74.4
2021-03-30,15.5,60.8
2021-03-31,16.3,59.5
2021-04-01,15,84.5
2021-04-02,17.1,85.4
2021-04-03,16.4,99
2021-04-04,14.6,89.4
2021-04-05,13.5,61.9
2021-04-06,14.7,62.1
2021-04-07,16.8,49.3
2021-04-08,16.1,53.5
2021-04-09,14.9,60.9
2021-04-10,14.4,65.4
2021-04-11,15.9,64.3
2021-04-12,15.7,95.8
2021-04-13,15.1,75.5
2021-04-14,12.8,52.6
2021-04-15,14.1,53.6
2021-04-16,16.3,73.5
2021-04-17,14.9,52.4
2021-04-18,14,37.3
2021-04-19,15.2,40
2021-04-20,15.5,53.1
2021-04-21,17.4,57.8
2021-04-22,20.4,60.9
2021-04-23,19.1,74.4
2021-04-24,18.3,82.6
2021-04-25,17.3,76.9
2021-04-26,16.3,65.8
2021-04-27,16.8,76.9
2021-04-28,17.1,85
2021-04-29,17.6,76
2021-04-30,17.3,65.9
2021-05-01,14.2,71.3
2021-05-02,15,60.5
2021-05-03,15.7,74.6
2021-05-04,18.5,93.3
2021-05-05,19.1,56.6
2021-05-06,17.5,56.5
2021-05-07,19,74.3
2021-05-08,17.2,75.6
2021-05-09,19.2,61
2021-05-10,20.1,84.6
2021-05-11,18.4,97.3
2021-05-12,18.9,84.1
2021-05-13,20.6,82
2021-05-14,20.9,93.5
2021-05-15,22.4,95.9
2021-05-16,20.4,99
2021-05-17,18.6,89.1
2021-05-18,18.5,82.8
2021-05-19,19.5,81.8
2021-05-20,17.6,93
2021-05-21,18.4,72.3
2021-05-22,19.2,74.3
2021-05-23,19.9,75.1
2021-05-24,20.2,77.6
2021-05-25,20.8,60.1
2021-05-26,18.4,68.8
2021-05-27,19.6,81
2021-05-28,20,74.3
2021-05-29,19.3,66.4
2021-05-30,20.3,65.1
2021-05-31,21.2,72.9
2021-06-01,22.3,76.8
2021-06-02,22.6,79.8
2021-06-03,21.5,97.9
2021-06-04,21,70.8
2021-06-05,20.5,89.5
2021-06-06,20.8,79
2021-06-07,21.5,89.1
2021-06-08,23.1,91.5
2021-06-09,23.8,90.6
2021-06-10,23.3,93
2021-06-11,22.2,99
2021-06-12,22.8,96.3
2021-06-13,20.7,97.6
2021-06-14,22.2,87.8
2021-06-15,22.5,98.5
2021-06-16,22,90.3
2021-06-17,21.8,90.3
2021-06-18,21.9,98
2021-06-19,23,88.6
2021-06-20,23.5,66.8
2021-06-21,24.4,61.6
2021-06-22,23.8,81.6
2021-06-23,23.1,85.1
2021-06-24,23.2,85.6
2021-06-25,23.6,83.3
2021-06-26,24.3,83.8
2021-06-27,24.7,86
2021-06-28,25.3,78.3
2021-06-29,24.4,81.5
2021-06-30,24.3,84.4
2021-07-01,25.9,80.6
2021-07-02,24.2,92.1
2021-07-03,24.9,99
2021-07-04,23.6,98
2021-07-05,25.5,99
2021-07-06,26.1,98.6
